outing,frame,iso,shutter_s,focal_mm,aperture,sharpness,brightness,published,master
101D3100,DSC_1119,180,0.01,70.0,2.8,12.0,135.1,0,0
101D3100,DSC_1120,200,0.01,70.0,2.8,12.4,128.0,0,0
101D3100,DSC_1121,200,0.01,70.0,2.8,15.5,127.7,0,0
101D3100,DSC_1122,200,0.01,70.0,2.8,13.4,127.1,0,0
101D3100,DSC_1123,1400,0.002,70.0,2.8,24.9,132.6,0,0
101D3100,DSC_1124,1400,0.002,70.0,2.8,24.0,130.1,0,0
101D3100,DSC_1125,1400,0.002,70.0,2.8,20.5,129.3,0,0
101D3100,DSC_1126,1400,0.002,70.0,2.8,23.3,126.8,0,0
101D3100,DSC_1127,900,0.002,70.0,2.8,656.4,124.6,0,0
101D3100,DSC_1128,900,0.002,70.0,2.8,696.5,123.6,0,0
101D3100,DSC_1129,900,0.002,70.0,2.8,705.5,124.3,0,0
101D3100,DSC_1130,900,0.002,70.0,2.8,665.4,123.6,0,0
101D3100,DSC_1131,800,0.002,70.0,2.8,265.9,123.2,0,0
101D3100,DSC_1132,800,0.002,70.0,2.8,272.2,122.5,0,0
101D3100,DSC_1133,800,0.002,70.0,2.8,270.5,123.5,0,0
101D3100,DSC_1134,3200,0.002,70.0,11.0,634.3,58.1,0,0
101D3100,DSC_1135,3200,0.002,70.0,11.0,621.7,57.4,0,0
101D3100,DSC_1136,3200,0.002,70.0,11.0,622.6,57.3,0,0
101D3100,DSC_1137,3200,0.002,70.0,11.0,616.3,57.5,0,0
101D3100,DSC_1138,3200,0.002,70.0,11.0,619.5,47.4,0,0
101D3100,DSC_1139,3200,0.002,70.0,11.0,488.0,39.5,0,0
101D3100,DSC_1140,3200,0.002,70.0,11.0,468.0,38.8,0,0
101D3100,DSC_1141,3200,0.002,70.0,11.0,814.1,39.3,0,0
101D3100,DSC_1142,3200,0.002,70.0,11.0,773.1,39.2,0,0
101D3100,DSC_1143,3200,0.002,70.0,11.0,597.8,38.0,0,0
101D3100,DSC_1144,1600,0.002,70.0,2.8,53.0,113.5,0,0
101D3100,DSC_1145,1600,0.002,70.0,2.8,59.7,114.0,0,0
101D3100,DSC_1146,1600,0.002,70.0,2.8,61.3,113.9,0,0
101D3100,DSC_1147,1600,0.002,70.0,2.8,62.9,114.1,0,0
101D3100,DSC_1148,1600,0.002,70.0,2.8,42.1,111.9,0,0
101D3100,DSC_1149,3200,0.005,70.0,11.0,52.5,79.3,0,0
101D3100,DSC_1150,3200,0.005,70.0,11.0,73.7,76.9,0,0
101D3100,DSC_1151,3200,0.005,70.0,11.0,64.1,75.6,0,0
101D3100,DSC_1152,3200,0.005,70.0,11.0,68.7,72.3,0,0
101D3100,DSC_1153,3200,0.005,70.0,11.0,85.8,71.9,0,0
101D3100,DSC_1154,3200,0.005,70.0,11.0,70.5,74.8,0,0
101D3100,DSC_1155,3200,0.005,70.0,11.0,63.0,72.3,0,0
101D3100,DSC_1156,3200,0.005,70.0,11.0,49.7,54.6,0,0
101D3100,DSC_1157,3200,0.005,70.0,11.0,37.1,50.5,0,0
101D3100,DSC_1158,3200,0.005,70.0,11.0,28.9,53.5,0,0
101D3100,DSC_1159,3200,0.005,70.0,11.0,150.2,71.7,0,0
101D3100,DSC_1160,3200,0.005,70.0,11.0,236.2,72.0,0,0
101D3100,DSC_1161,3200,0.005,70.0,11.0,207.8,70.8,0,0
101D3100,DSC_1162,3200,0.005,70.0,11.0,224.7,71.3,0,0
101D3100,DSC_1163,3200,0.005,70.0,11.0,59.5,53.9,0,0
101D3100,DSC_1164,3200,0.005,70.0,11.0,55.5,45.9,0,0
101D3100,DSC_1165,3200,0.005,70.0,11.0,51.6,45.7,0,0
101D3100,DSC_1166,3200,0.005,70.0,11.0,44.1,45.2,0,0
101D3100,DSC_1167,3200,0.005,70.0,11.0,128.3,67.3,0,0
101D3100,DSC_1168,3200,0.005,70.0,11.0,125.3,67.1,0,0
101D3100,DSC_1169,3200,0.005,70.0,11.0,120.6,67.2,0,0
101D3100,DSC_1170,1100,0.005,70.0,5.0,218.4,101.8,0,0
101D3100,DSC_1171,1100,0.005,70.0,5.0,203.3,97.7,0,0
101D3100,DSC_1172,1100,0.005,70.0,5.0,130.4,98.1,0,0
101D3100,DSC_1173,640,0.005,70.0,5.0,244.9,119.3,0,0
101D3100,DSC_1174,640,0.005,70.0,5.0,197.4,119.5,0,0
101D3100,DSC_1175,640,0.005,70.0,5.0,206.3,117.9,0,0
101D3100,DSC_1176,640,0.005,70.0,5.0,234.0,119.0,0,0
101D3100,DSC_1177,360,0.005,70.0,5.0,23.9,122.5,0,0
101D3100,DSC_1178,360,0.005,70.0,5.0,43.9,121.8,0,0
101D3100,DSC_1179,360,0.005,70.0,5.0,40.4,122.6,0,0
101D3100,DSC_1180,360,0.005,70.0,5.0,43.3,123.0,0,0
101D3100,DSC_1181,250,0.005,70.0,5.0,141.0,119.1,0,0
101D3100,DSC_1182,250,0.005,70.0,5.0,160.7,120.2,0,0
101D3100,DSC_1183,250,0.005,70.0,5.0,140.9,120.3,0,0
101D3100,DSC_1184,560,0.005,70.0,5.0,10.3,154.5,0,0
101D3100,DSC_1185,560,0.005,70.0,5.0,10.3,154.9,0,0
101D3100,DSC_1186,560,0.005,70.0,5.0,10.9,154.0,0,0
101D3100,DSC_1187,560,0.005,70.0,5.0,9.9,152.6,0,0
101D3100,DSC_1188,560,0.005,70.0,5.0,174.3,150.1,0,0
101D3100,DSC_1189,560,0.005,70.0,5.0,198.5,152.7,0,0
101D3100,DSC_1190,560,0.005,70.0,5.0,230.8,149.1,0,0
101D3100,DSC_1191,640,0.005,70.0,5.0,648.3,124.4,0,0
101D3100,DSC_1192,640,0.005,70.0,5.0,587.3,124.7,0,0
101D3100,DSC_1193,1250,0.005,70.0,5.0,13.0,150.3,0,0
101D3100,DSC_1194,1250,0.005,70.0,5.0,12.5,156.9,0,0
101D3100,DSC_1195,1250,0.005,70.0,5.0,13.7,154.7,0,0
101D3100,DSC_1196,1250,0.005,70.0,5.0,12.6,155.9,0,0
101D3100,DSC_1197,1400,0.005,70.0,5.0,15.7,153.6,0,0
101D3100,DSC_1198,1400,0.005,70.0,5.0,15.3,152.8,0,0
101D3100,DSC_1199,1400,0.005,70.0,5.0,13.4,158.1,0,0
101D3100,DSC_1200,900,0.005,70.0,5.0,11.4,162.1,0,0
101D3100,DSC_1201,900,0.005,70.0,5.0,11.5,162.4,0,0
101D3100,DSC_1202,900,0.005,70.0,5.0,11.2,161.3,0,0
101D3100,DSC_1203,900,0.005,70.0,5.0,12.9,166.3,0,0
101D3100,DSC_1204,900,0.005,70.0,5.0,16.4,166.7,0,0
101D3100,DSC_1205,800,0.005,70.0,5.0,13.0,157.2,0,0
101D3100,DSC_1206,800,0.005,70.0,5.0,21.7,158.1,0,0
101D3100,DSC_1207,800,0.005,70.0,5.0,17.9,157.1,0,0
101D3100,DSC_1208,900,0.005,70.0,5.0,430.1,76.6,0,0
101D3100,DSC_1209,900,0.005,70.0,5.0,432.6,76.6,0,0
101D3100,DSC_1210,900,0.005,70.0,5.0,393.2,75.2,0,0
101D3100,DSC_1211,900,0.005,70.0,5.0,714.3,109.0,0,0
101D3100,DSC_1212,900,0.005,70.0,5.0,729.0,108.1,0,0
101D3100,DSC_1213,450,0.005,70.0,5.0,105.7,85.5,0,0
101D3100,DSC_1214,450,0.005,70.0,5.0,165.8,85.2,0,0
101D3100,DSC_1215,450,0.005,70.0,5.0,173.8,85.0,0,0
101D3100,DSC_1216,720,0.005,70.0,5.0,35.2,96.4,0,0
101D3100,DSC_1217,720,0.005,70.0,5.0,40.4,92.7,0,0
101D3100,DSC_1218,720,0.005,70.0,5.0,39.4,93.4,0,0
101D3100,DSC_1426,3200,0.002,210.0,40.0,173.5,114.0,0,0
101D3100,DSC_1427,3200,0.002,210.0,40.0,174.4,112.4,0,0
101D3100,DSC_1428,3200,0.002,210.0,40.0,205.7,112.9,0,0
101D3100,DSC_1429,3200,0.002,210.0,40.0,204.3,111.5,0,0
101D3100,DSC_1430,3200,0.002,210.0,40.0,288.6,113.7,0,0
101D3100,DSC_1431,2200,0.002,170.0,36.0,274.8,109.1,0,0
101D3100,DSC_1432,2200,0.002,170.0,36.0,261.2,108.8,0,0
101D3100,DSC_1433,2200,0.002,170.0,36.0,121.9,104.0,0,0
101D3100,DSC_1434,2500,0.002,180.0,36.0,216.0,104.7,0,0
101D3100,DSC_1435,2500,0.002,180.0,36.0,203.6,105.7,0,0
101D3100,DSC_1436,2500,0.002,180.0,36.0,166.7,105.4,0,0
101D3100,DSC_1437,3200,0.002,105.0,36.0,223.6,132.1,0,0
101D3100,DSC_1438,3200,0.002,105.0,36.0,237.6,133.0,0,0
101D3100,DSC_1439,3200,0.002,105.0,36.0,225.4,132.7,0,0
101D3100,DSC_1440,3200,0.0008,155.0,36.0,146.0,74.2,0,0
101D3100,DSC_1441,3200,0.0008,155.0,36.0,145.2,73.2,0,0
101D3100,DSC_1442,3200,0.0008,155.0,36.0,130.6,70.0,0,0
101D3100,DSC_1443,3200,0.0008,155.0,36.0,129.2,70.3,0,0
101D3100,DSC_1444,3200,0.0008,180.0,36.0,127.5,54.0,0,0
101D3100,DSC_1445,3200,0.0008,180.0,36.0,109.0,52.0,0,0
101D3100,DSC_1446,3200,0.0008,180.0,36.0,119.3,52.9,0,0
101D3100,DSC_1447,3200,0.0008,180.0,36.0,127.0,52.3,0,0
101D3100,DSC_1448,3200,0.0008,190.0,40.0,119.6,54.0,0,0
101D3100,DSC_1449,3200,0.0008,190.0,40.0,109.6,52.6,0,0
101D3100,DSC_1450,3200,0.0008,190.0,40.0,109.5,53.2,0,0
101D3100,DSC_1451,720,0.0008,190.0,11.0,455.8,118.7,0,0
101D3100,DSC_1452,720,0.0008,190.0,11.0,437.1,118.4,0,0
101D3100,DSC_1453,720,0.0008,190.0,11.0,419.8,119.6,0,0
101D3100,DSC_1454,720,0.0008,190.0,11.0,442.6,118.5,0,0
101D3100,DSC_1455,640,0.0008,200.0,11.0,422.1,115.4,0,0
101D3100,DSC_1456,640,0.0008,200.0,11.0,406.2,116.0,0,0
101D3100,DSC_1457,640,0.0008,200.0,11.0,437.1,115.4,0,0
101D3100,DSC_1458,640,0.0008,200.0,11.0,144.2,118.0,0,0
101D3100,DSC_1459,500,0.0008,190.0,11.0,28.9,119.2,0,0
101D3100,DSC_1460,500,0.0008,190.0,11.0,26.4,126.2,0,0
101D3100,DSC_1461,500,0.0008,190.0,11.0,27.2,125.5,0,0
101D3100,DSC_1462,720,0.0008,170.0,11.0,66.8,119.9,0,0
101D3100,DSC_1463,720,0.0008,170.0,11.0,86.5,122.5,0,0
101D3100,DSC_1464,720,0.0008,170.0,11.0,84.8,120.5,0,0
101D3100,DSC_1465,560,0.0008,240.0,11.0,174.9,105.8,0,0
101D3100,DSC_1466,560,0.0008,240.0,11.0,140.9,106.0,0,0
101D3100,DSC_1467,560,0.0008,240.0,11.0,159.4,105.8,0,0
101D3100,DSC_1468,560,0.0008,240.0,11.0,181.7,104.5,0,0
101D3100,DSC_1469,560,0.0008,240.0,11.0,203.8,105.3,0,0
101D3100,DSC_1470,640,0.0008,240.0,11.0,206.4,112.4,0,0
101D3100,DSC_1471,640,0.0008,240.0,11.0,239.1,111.8,0,0
101D3100,DSC_1472,640,0.0008,240.0,11.0,181.3,112.7,0,0
101D3100,DSC_1473,640,0.0008,240.0,11.0,183.2,112.9,0,0
101D3100,DSC_1474,640,0.0008,240.0,11.0,201.1,111.2,0,0
101D3100,DSC_1475,500,0.0008,240.0,11.0,221.8,111.3,0,0
101D3100,DSC_1476,500,0.0008,240.0,11.0,185.1,111.5,0,0
101D3100,DSC_1477,500,0.0008,240.0,11.0,194.5,111.2,0,0
101D3100,DSC_1478,500,0.0008,240.0,11.0,671.5,108.9,0,0
101D3100,DSC_1479,500,0.0008,240.0,11.0,623.8,109.0,0,0
101D3100,DSC_1480,500,0.0008,240.0,11.0,363.8,111.1,0,0
101D3100,DSC_1481,450,0.0008,240.0,11.0,130.5,126.1,0,0
101D3100,DSC_1482,450,0.0008,240.0,11.0,172.2,125.2,0,0
101D3100,DSC_1483,450,0.0008,240.0,11.0,176.0,124.1,0,0
101D3100,DSC_1484,640,0.0008,240.0,11.0,308.0,110.3,0,0
101D3100,DSC_1485,640,0.0008,240.0,11.0,391.3,109.2,0,0
101D3100,DSC_1486,640,0.0008,240.0,11.0,160.2,109.5,0,0
101D3100,DSC_1487,640,0.0008,240.0,11.0,41.0,110.1,0,0
101D3100,DSC_1488,2000,0.0008,240.0,18.0,90.5,115.6,0,0
101D3100,DSC_1489,2000,0.0008,240.0,18.0,95.1,115.6,0,0
101D3100,DSC_1490,2000,0.0008,240.0,18.0,86.9,115.3,0,0
101D3100,DSC_1491,1250,0.0008,240.0,18.0,275.9,97.3,0,0
101D3100,DSC_1492,1250,0.0008,240.0,18.0,243.7,97.9,0,0
101D3100,DSC_1493,1250,0.0008,240.0,18.0,57.3,101.4,0,0
101D3100,DSC_1494,1800,0.0008,200.0,18.0,249.9,114.4,0,0
101D3100,DSC_1495,1800,0.0008,200.0,18.0,227.5,114.1,0,0
101D3100,DSC_1496,1800,0.0008,200.0,18.0,237.9,118.2,0,0
101D3100,DSC_1497,1800,0.0008,200.0,18.0,311.7,112.9,0,0
101D3100,DSC_1498,220,0.0008,240.0,5.6,161.5,99.9,0,0
101D3100,DSC_1499,220,0.0008,240.0,5.6,178.9,98.4,0,0
101D3100,DSC_1500,220,0.0008,240.0,5.6,229.6,94.7,0,0
101D3100,DSC_1501,220,0.0008,240.0,5.6,201.7,100.1,0,0
101D3100,DSC_1502,220,0.0008,240.0,5.6,229.2,97.9,0,0
101D3100,DSC_1503,200,0.0008,210.0,5.6,74.5,103.3,0,0
101D3100,DSC_1504,200,0.0008,210.0,5.6,104.9,101.6,0,0
101D3100,DSC_1505,200,0.0008,210.0,5.6,66.1,104.3,0,0
101D3100,DSC_1506,450,0.0003125,105.0,5.0,582.5,128.1,0,0
101D3100,DSC_1507,450,0.0003125,105.0,5.0,656.1,119.7,0,0
101D3100,DSC_1508,450,0.0003125,105.0,5.0,660.9,120.1,0,0
101D3100,DSC_1509,400,0.0003125,122.0,5.0,382.2,122.2,0,0
101D3100,DSC_1510,400,0.0003125,122.0,5.0,367.7,126.1,0,0
101D3100,DSC_1511,400,0.0003125,122.0,5.0,321.5,127.8,0,0
101D3100,DSC_1512,400,0.0003125,122.0,5.0,213.4,133.5,0,0
101D3100,DSC_1513,400,0.0003125,122.0,5.0,241.4,134.1,0,0
101D3100,DSC_1514,400,0.0003125,122.0,5.0,205.3,136.2,0,0
101D3100,DSC_1515,400,0.0003125,122.0,5.0,238.4,134.8,0,0
101D3100,DSC_1516,360,0.0003125,122.0,5.0,132.4,134.3,0,0
101D3100,DSC_1517,360,0.0003125,122.0,5.0,35.2,144.0,0,0
101D3100,DSC_1518,220,0.0003125,122.0,5.0,16.5,124.4,0,0
101D3100,DSC_1519,220,0.0003125,240.0,5.6,11.8,106.3,0,0
101D3100,DSC_1520,220,0.0003125,240.0,5.6,12.0,106.4,0,0
101D3100,DSC_1521,200,0.0003125,240.0,5.6,11.2,94.5,0,0
101D3100,DSC_1522,200,0.0003125,240.0,5.6,11.5,93.1,0,0
101D3100,DSC_1523,450,0.0003125,240.0,5.6,21.0,92.2,0,0
101D3100,DSC_1524,450,0.0003125,240.0,5.6,21.9,87.6,0,0
101D3100,DSC_1525,450,0.0003125,240.0,5.6,22.3,86.5,0,0
101D3100,DSC_1526,450,0.0003125,240.0,5.6,20.4,93.2,0,0
101D3100,DSC_1527,450,0.0003125,240.0,5.6,19.5,96.2,0,0
101D3100,DSC_1528,320,0.0004,105.0,4.8,20.9,118.0,0,0
101D3100,DSC_1529,320,0.0004,105.0,4.8,21.0,117.9,0,0
101D3100,DSC_1530,320,0.0004,105.0,4.8,19.1,121.0,0,0
101D3100,DSC_1531,320,0.0004,105.0,4.8,18.2,122.5,0,0
101D3100,DSC_1532,320,0.0004,105.0,4.8,19.8,118.3,0,0
101D3100,DSC_1533,320,0.0004,105.0,4.8,20.4,120.0,0,0
101D3100,DSC_1534,320,0.0004,105.0,4.8,18.5,124.4,0,0
101D3100,DSC_1535,320,0.0004,105.0,4.8,19.2,123.1,0,0
101D3100,DSC_1536,320,0.0004,105.0,4.8,28.4,122.6,0,0
101D3100,DSC_1537,320,0.0004,116.0,4.8,16.8,127.9,0,0
101D3100,DSC_1538,320,0.0004,116.0,4.8,18.0,127.8,0,0
101D3100,DSC_1539,3200,0.0004,80.0,32.0,128.1,53.8,0,0
101D3100,DSC_1540,3200,0.0004,80.0,32.0,125.1,55.5,0,0
101D3100,DSC_1541,3200,0.0004,80.0,32.0,116.9,56.8,0,0
101D3100,DSC_1542,3200,0.0004,75.0,32.0,66.1,35.1,0,0
101D3100,DSC_1543,3200,0.0004,75.0,32.0,77.7,37.9,0,0
101D3100,DSC_1544,3200,0.0004,75.0,32.0,92.6,46.1,0,0
101D3100,DSC_1545,3200,0.0004,75.0,32.0,123.3,60.5,0,0
101D3100,DSC_1546,3200,0.0004,75.0,32.0,141.9,64.5,0,0
101D3100,DSC_1547,3200,0.0004,75.0,32.0,206.7,70.1,0,0
101D3100,DSC_1548,3200,0.0004,75.0,32.0,273.1,71.4,0,0
101D3100,DSC_1549,3200,0.0004,75.0,32.0,302.6,72.1,0,0
101D3100,DSC_1550,3200,0.0004,75.0,32.0,344.9,78.3,0,0
101D3100,DSC_1551,3200,0.0004,75.0,32.0,301.9,117.3,0,0
101D3100,DSC_1552,3200,0.0004,75.0,32.0,64.1,28.9,0,0
101D3100,DSC_1553,3200,0.0004,75.0,32.0,56.5,31.9,0,0
101D3100,DSC_1554,3200,0.0004,75.0,32.0,55.9,32.3,0,0
101D3100,DSC_1555,3200,0.0004,75.0,32.0,54.1,33.6,0,0
101D3100,DSC_1556,3200,0.0004,75.0,32.0,54.9,33.3,0,0
101D3100,DSC_1557,3200,0.0004,75.0,32.0,56.8,31.6,0,0
101D3100,DSC_1558,3200,0.0004,75.0,32.0,54.5,31.8,0,0
101D3100,DSC_1559,3200,0.0004,75.0,32.0,56.5,32.3,0,0
101D3100,DSC_1560,3200,0.0004,75.0,32.0,55.8,30.8,0,0
101D3100,DSC_1561,3200,0.0004,75.0,32.0,75.7,25.1,0,0
101D3100,DSC_1562,3200,0.0004,75.0,32.0,66.3,24.6,0,0
101D3100,DSC_1563,3200,0.0004,75.0,32.0,68.5,24.0,0,0
101D3100,DSC_1564,3200,0.0004,75.0,32.0,54.5,33.8,0,0
101D3100,DSC_1565,3200,0.0004,75.0,32.0,54.2,34.3,0,0
101D3100,DSC_1566,3200,0.0004,75.0,32.0,53.1,35.1,0,0
101D3100,DSC_1567,3200,0.0004,75.0,32.0,165.7,70.1,0,0
101D3100,DSC_1568,3200,0.0004,75.0,32.0,188.5,67.7,0,0
101D3100,DSC_1569,3200,0.0004,75.0,32.0,223.5,69.8,0,0
101D3100,DSC_1570,3200,0.0004,75.0,32.0,43.2,39.3,0,0
101D3100,DSC_1571,3200,0.0004,75.0,32.0,43.0,35.9,0,0
101D3100,DSC_1572,3200,0.0004,75.0,32.0,44.3,35.4,0,0
101D3100,DSC_1573,3200,0.0004,75.0,32.0,42.7,35.9,0,0
101D3100,DSC_1574,3200,0.0004,75.0,32.0,42.3,36.4,0,0
101D3100,DSC_1575,200,0.0004,75.0,4.5,755.0,130.1,0,0
101D3100,DSC_1576,200,0.0004,75.0,4.5,765.8,131.2,0,0
101D3100,DSC_1577,200,0.0004,75.0,4.5,714.7,136.4,0,0
101D3100,DSC_1578,200,0.0004,75.0,4.5,715.2,140.8,0,0
101D3100,DSC_1579,200,0.0004,75.0,4.5,687.5,149.6,0,0
101D3100,DSC_1580,160,0.0004,75.0,4.5,740.5,145.6,0,0
101D3100,DSC_1581,160,0.0004,75.0,4.5,766.7,153.1,0,0
101D3100,DSC_1582,160,0.0004,75.0,4.5,778.4,158.8,0,0
101D3100,DSC_1583,160,0.0004,75.0,4.5,819.8,165.8,0,0
101D3100,DSC_1584,100,0.0004,75.0,4.5,871.5,155.7,0,0
101D3100,DSC_1585,100,0.0004,75.0,4.5,925.9,151.4,0,0
101D3100,DSC_1586,200,0.0004,75.0,4.5,758.2,115.3,0,0
101D3100,DSC_1587,200,0.0004,75.0,4.5,785.4,117.9,0,0
101D3100,DSC_1588,200,0.0004,75.0,4.5,767.0,118.4,0,0
101D3100,DSC_1589,180,0.0004,75.0,4.5,676.9,139.3,0,0
101D3100,DSC_1590,160,0.0004,155.0,5.0,42.1,126.9,0,0
101D3100,DSC_1591,160,0.0004,155.0,5.0,51.9,127.1,0,0
101D3100,DSC_1592,160,0.0004,155.0,5.0,43.5,128.3,0,0
101D3100,DSC_1593,160,0.0004,155.0,5.0,39.4,130.0,0,0
101D3100,DSC_1594,160,0.0004,155.0,5.0,43.1,128.6,0,0
101D3100,DSC_1595,160,0.0004,155.0,5.0,39.5,130.8,0,0
101D3100,DSC_1596,160,0.0004,155.0,5.0,42.1,133.9,0,0
101D3100,DSC_1597,160,0.0004,155.0,5.0,44.8,131.6,0,0
101D3100,DSC_1598,160,0.0004,155.0,5.0,36.5,127.8,0,0
101D3100,DSC_1599,400,0.0004,105.0,4.8,117.0,119.7,0,0
101D3100,DSC_1600,400,0.0004,105.0,4.8,110.4,119.7,0,0
101D3100,DSC_1601,400,0.0004,105.0,4.8,117.6,119.6,0,0
101D3100,DSC_1602,400,0.0004,105.0,4.8,119.8,116.4,0,0
101D3100,DSC_1603,160,0.0004,98.0,4.8,113.3,135.7,0,0
101D3100,DSC_1604,160,0.0004,98.0,4.8,84.0,137.6,0,0
101D3100,DSC_1605,160,0.0004,98.0,4.8,72.4,136.4,0,0
101D3100,DSC_1606,160,0.0004,98.0,4.8,69.8,134.6,0,0
101D3100,DSC_1607,160,0.0004,98.0,4.8,81.8,136.2,0,0
101D3100,DSC_1608,160,0.0004,98.0,4.8,86.3,132.4,0,0
101D3100,DSC_1609,160,0.0004,98.0,4.8,79.2,131.5,0,0
101D3100,DSC_1610,160,0.0004,98.0,4.8,89.1,136.2,0,0
101D3100,DSC_1611,160,0.0004,98.0,4.8,344.4,117.4,0,0
101D3100,DSC_1612,320,0.0004,122.0,4.8,15.3,130.1,0,0
101D3100,DSC_1613,320,0.0004,122.0,4.8,13.9,136.0,0,0
101D3100,DSC_1614,320,0.0004,122.0,4.8,14.0,136.8,0,0
101D3100,DSC_1615,320,0.0004,122.0,4.8,15.6,141.1,0,0
101D3100,DSC_1616,280,0.0004,116.0,4.8,19.0,137.0,0,0
101D3100,DSC_1617,280,0.0004,116.0,4.8,27.5,135.0,0,0
101D3100,DSC_1618,280,0.0004,116.0,4.8,26.1,138.6,0,0
101D3100,DSC_1619,280,0.0004,116.0,4.8,19.7,164.4,0,0
101D3100,DSC_1620,280,0.0004,116.0,4.8,17.2,165.3,0,0
101D3100,DSC_1621,280,0.0004,116.0,4.8,17.1,174.6,0,0
101D3100,DSC_1622,280,0.0004,116.0,4.8,17.0,182.4,0,0
101D3100,DSC_1623,140,0.0004,116.0,4.8,22.4,137.2,0,0
101D3100,DSC_1624,140,0.0004,116.0,4.8,22.7,137.4,0,0
101D3100,DSC_1625,140,0.0004,116.0,4.8,23.6,140.2,0,0
101D3100,DSC_1626,140,0.0004,116.0,4.8,22.6,139.7,0,0
101D3100,DSC_1627,140,0.0004,116.0,4.8,23.8,138.9,0,0
101D3100,DSC_1628,140,0.0004,116.0,4.8,23.6,140.0,0,0
101D3100,DSC_1629,140,0.0004,116.0,4.8,23.5,140.1,0,0
101D3100,DSC_1630,140,0.0004,116.0,4.8,24.7,140.0,0,0
101D3100,DSC_1631,140,0.0004,116.0,4.8,23.4,136.6,0,0
101D3100,DSC_1632,140,0.0004,116.0,4.8,23.0,134.9,0,0
101D3100,DSC_1633,140,0.0004,116.0,4.8,22.7,133.3,0,0
101D3100,DSC_1634,320,0.0004,122.0,4.8,14.3,128.0,0,0
101D3100,DSC_1635,320,0.0004,122.0,4.8,17.3,125.2,0,0
101D3100,DSC_1636,280,0.0004,105.0,4.8,15.3,127.3,0,0
101D3100,DSC_1637,280,0.0004,105.0,4.8,16.1,125.6,0,0
101D3100,DSC_1638,200,0.0004,122.0,4.8,20.3,111.6,0,0
101D3100,DSC_1639,200,0.0004,122.0,4.8,17.1,117.1,0,0
101D3100,DSC_1640,200,0.0004,122.0,4.8,17.5,124.9,0,0
101D3100,DSC_1641,200,0.0004,122.0,4.8,16.6,128.0,0,0
101D3100,DSC_1642,200,0.0004,122.0,4.8,14.5,131.6,0,0
101D3100,DSC_1643,200,0.0004,122.0,4.8,13.4,136.8,0,0
101D3100,DSC_1644,200,0.0004,122.0,4.8,12.9,141.5,0,0
101D3100,DSC_1645,160,0.0004,135.0,4.8,9.4,141.4,0,0
101D3100,DSC_1646,160,0.0004,135.0,4.8,9.4,142.1,0,0
101D3100,DSC_1647,160,0.0004,135.0,4.8,8.9,139.3,0,0
101D3100,DSC_1648,160,0.0004,75.0,4.5,378.1,127.9,0,0
101D3100,DSC_1649,100,0.0004,85.0,4.5,28.6,151.3,0,0
101D3100,DSC_1650,100,0.0004,85.0,4.5,13.6,162.6,0,0
101D3100,DSC_1651,100,0.0004,85.0,4.5,15.5,169.0,0,0
101D3100,DSC_1652,100,0.0004,85.0,4.5,14.7,171.3,0,0
101D3100,DSC_1653,100,0.0004,92.0,4.5,6.1,188.8,0,0
101D3100,DSC_1654,100,0.0004,92.0,4.5,4.8,198.0,0,0
101D3100,DSC_1655,100,0.0004,92.0,4.5,7.1,194.6,0,0
101D3100,DSC_1656,100,0.0004,80.0,4.5,32.9,200.1,0,0
101D3100,DSC_1657,100,0.0004,80.0,4.5,53.2,195.8,0,0
101D3100,DSC_1658,100,0.0004,92.0,4.5,3.3,201.3,0,0
101D3100,DSC_1659,100,0.0004,92.0,4.5,3.0,220.1,0,0
101D3100,DSC_1660,100,0.0004,92.0,4.5,2.5,233.7,0,0
101D3100,DSC_1661,100,0.0004,92.0,4.5,1.3,248.5,0,0
101D3100,DSC_1662,100,0.0004,92.0,4.5,1.0,250.7,0,0
101D3100,DSC_1663,100,0.0004,92.0,4.5,1.8,246.9,0,0
101D3100,DSC_1664,100,0.0004,92.0,4.5,3.6,230.7,0,0
101D3100,DSC_1665,100,0.0004,92.0,4.5,7.1,212.4,0,0
101D3100,DSC_1666,180,0.0004,98.0,4.8,20.5,160.4,0,0
101D3100,DSC_1667,180,0.0004,98.0,4.8,19.6,175.8,0,0
101D3100,DSC_1668,180,0.0004,98.0,4.8,7.4,218.8,0,0
101D3100,DSC_1669,180,0.0004,98.0,4.8,35.7,208.4,0,0
101D3100,DSC_1670,500,0.0004,105.0,4.8,67.2,154.4,0,0
101D3100,DSC_1671,500,0.0004,105.0,4.8,67.1,146.2,0,0
101D3100,DSC_1672,280,0.0004,122.0,4.8,27.0,114.3,0,0
101D3100,DSC_1673,360,0.0004,116.0,4.8,18.6,110.5,0,0
101D3100,DSC_1674,360,0.0004,116.0,4.8,18.9,109.7,0,0
101D3100,DSC_1675,320,0.0004,105.0,4.8,12.7,131.7,0,0
101D3100,DSC_1676,320,0.0004,105.0,4.8,11.9,136.4,0,0
101D3100,DSC_1677,280,0.0004,190.0,5.3,505.2,111.7,0,0
101D3100,DSC_1678,250,0.0004,190.0,5.3,473.4,101.9,0,0
101D3100,DSC_1679,100,0.0004,200.0,5.3,496.4,155.5,0,0
101D3100,DSC_1680,100,0.0004,200.0,5.3,719.3,170.5,0,0
101D3100,DSC_1681,100,0.0004,200.0,5.3,905.6,203.3,0,0
101D3100,DSC_1682,450,0.0004,200.0,5.3,141.8,99.9,0,0
